Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
502,2016-12-03 16:01,2016-12-03 16:10,305,E 58 St & 3 Ave,40.76095756,-73.96724467,499,Broadway & W 60 St,40.76915505,-73.98191841,22888,Subscriber,1991,2
1449,2016-12-03 16:23,2016-12-03 16:48,402,Broadway & E 22 St,40.7403432,-73.98955109,499,Broadway & W 60 St,40.76915505,-73.98191841,18072,Subscriber,1985,2
555,2016-12-03 16:26,2016-12-03 16:35,515,W 43 St & 10 Ave,40.76009437,-73.99461843,499,Broadway & W 60 St,40.76915505,-73.98191841,27067,Subscriber,1976,1
1432,2016-12-03 16:31,2016-12-03 16:55,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,20079,Customer,,0
1438,2016-12-03 16:31,2016-12-03 16:55,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,25966,Customer,,0
1453,2016-12-03 16:32,2016-12-03 16:56,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,25912,Subscriber,1980,1
410,2016-12-03 16:42,2016-12-03 16:48,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,499,Broadway & W 60 St,40.76915505,-73.98191841,17277,Subscriber,1982,1
419,2016-12-03 16:46,2016-12-03 16:53,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,499,Broadway & W 60 St,40.76915505,-73.98191841,17161,Subscriber,1987,1
499,2016-12-03 17:08,2016-12-03 17:16,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,27153,Subscriber,1969,1
1038,2016-12-03 17:13,2016-12-03 17:30,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,26970,Subscriber,1975,1
1037,2016-12-03 17:13,2016-12-03 17:30,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,24984,Subscriber,1977,2
634,2016-12-03 17:19,2016-12-03 17:29,267,Broadway & W 36 St,40.75097711,-73.98765428,499,Broadway & W 60 St,40.76915505,-73.98191841,25714,Subscriber,1978,1
2639,2016-12-03 17:33,2016-12-03 18:17,355,Bayard St & Baxter St,40.71602118,-73.99974372,499,Broadway & W 60 St,40.76915505,-73.98191841,23827,Subscriber,1978,1
470,2016-12-03 17:59,2016-12-03 18:07,3143,5 Ave & E 78 St,40.77682863,-73.96388769,499,Broadway & W 60 St,40.76915505,-73.98191841,24891,Subscriber,1961,1
624,2016-12-03 18:05,2016-12-03 18:15,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,24302,Subscriber,1986,1
936,2016-12-03 18:05,2016-12-03 18:21,3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,499,Broadway & W 60 St,40.76915505,-73.98191841,17305,Subscriber,1984,2
250,2016-12-03 18:07,2016-12-03 18:11,449,W 52 St & 9 Ave,40.76461837,-73.98789473,499,Broadway & W 60 St,40.76915505,-73.98191841,26747,Subscriber,1993,1
730,2016-12-03 18:08,2016-12-03 18:20,3165,Central Park West & W 72 St,40.77579377,-73.97620574,499,Broadway & W 60 St,40.76915505,-73.98191841,26034,Customer,,0
707,2016-12-03 18:09,2016-12-03 18:20,3165,Central Park West & W 72 St,40.77579377,-73.97620574,499,Broadway & W 60 St,40.76915505,-73.98191841,15580,Customer,,0
616,2016-12-03 18:11,2016-12-03 18:21,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,499,Broadway & W 60 St,40.76915505,-73.98191841,22480,Subscriber,1976,1
555,2016-12-03 18:32,2016-12-03 18:41,3165,Central Park West & W 72 St,40.77579377,-73.97620574,499,Broadway & W 60 St,40.76915505,-73.98191841,23148,Subscriber,1958,1
2471,2016-12-03 18:55,2016-12-03 19:36,528,2 Ave & E 31 St,40.74290902,-73.97706058,499,Broadway & W 60 St,40.76915505,-73.98191841,24234,Subscriber,1960,1
1129,2016-12-03 19:11,2016-12-03 19:30,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,499,Broadway & W 60 St,40.76915505,-73.98191841,25816,Subscriber,1989,2
1169,2016-12-03 19:58,2016-12-03 20:18,476,E 31 St & 3 Ave,40.74394314,-73.97966069,499,Broadway & W 60 St,40.76915505,-73.98191841,23796,Subscriber,1981,1
1303,2016-12-03 20:21,2016-12-03 20:43,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,20650,Subscriber,1977,1
488,2016-12-03 20:27,2016-12-03 20:35,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,17052,Subscriber,1994,2
51224,2016-12-03 21:13,2016-12-04 11:27,3428,8 Ave & W 16 St,40.740983,-74.001702,499,Broadway & W 60 St,40.76915505,-73.98191841,14891,Customer,,0
2363,2016-12-03 21:26,2016-12-03 22:06,237,E 11 St & 2 Ave,40.73047309,-73.98672378,499,Broadway & W 60 St,40.76915505,-73.98191841,18906,Subscriber,1991,2
789,2016-12-04 0:05,2016-12-04 0:19,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,499,Broadway & W 60 St,40.76915505,-73.98191841,23716,,1990,1
1350,2016-12-04 0:25,2016-12-04 0:48,458,11 Ave & W 27 St,40.751396,-74.005226,499,Broadway & W 60 St,40.76915505,-73.98191841,19829,Subscriber,1964,1
1602,2016-12-04 1:22,2016-12-04 1:48,428,E 3 St & 1 Ave,40.72467721,-73.98783413,499,Broadway & W 60 St,40.76915505,-73.98191841,21983,Subscriber,1991,1
870,2016-12-04 6:35,2016-12-04 6:49,3336,E 97 St & Madison Ave,40.787801,-73.953559,499,Broadway & W 60 St,40.76915505,-73.98191841,24231,Subscriber,1993,1
570,2016-12-04 7:06,2016-12-04 7:16,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,499,Broadway & W 60 St,40.76915505,-73.98191841,22636,Subscriber,1966,1
514,2016-12-04 7:38,2016-12-04 7:47,515,W 43 St & 10 Ave,40.76009437,-73.99461843,499,Broadway & W 60 St,40.76915505,-73.98191841,27229,Subscriber,1977,2
1105,2016-12-04 7:42,2016-12-04 8:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,499,Broadway & W 60 St,40.76915505,-73.98191841,27040,Subscriber,1988,1
575,2016-12-04 7:58,2016-12-04 8:08,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,499,Broadway & W 60 St,40.76915505,-73.98191841,25464,Subscriber,1960,2
1210,2016-12-04 8:09,2016-12-04 8:29,3238,E 80 St & 2 Ave,40.7739139,-73.95439535,499,Broadway & W 60 St,40.76915505,-73.98191841,18495,Subscriber,1971,2
1748,2016-12-04 8:13,2016-12-04 8:42,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,499,Broadway & W 60 St,40.76915505,-73.98191841,18857,Subscriber,1955,2
710,2016-12-04 8:15,2016-12-04 8:27,3177,W 84 St & Broadway,40.7867947,-73.977112,499,Broadway & W 60 St,40.76915505,-73.98191841,26386,Subscriber,1980,2
972,2016-12-04 8:28,2016-12-04 8:45,402,Broadway & E 22 St,40.7403432,-73.98955109,499,Broadway & W 60 St,40.76915505,-73.98191841,19519,Subscriber,1962,2
1202,2016-12-04 8:40,2016-12-04 9:00,346,Bank St & Hudson St,40.73652889,-74.00618026,499,Broadway & W 60 St,40.76915505,-73.98191841,20600,Subscriber,1967,1
532,2016-12-04 8:40,2016-12-04 8:49,477,W 41 St & 8 Ave,40.75640548,-73.9900262,499,Broadway & W 60 St,40.76915505,-73.98191841,21464,Subscriber,1992,1
412,2016-12-04 8:45,2016-12-04 8:52,529,W 42 St & 8 Ave,40.7575699,-73.99098507,499,Broadway & W 60 St,40.76915505,-73.98191841,19541,Subscriber,1981,1
202,2016-12-04 8:53,2016-12-04 8:56,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,16067,Subscriber,1988,1
348,2016-12-04 8:58,2016-12-04 9:04,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,27005,Subscriber,1983,2
881,2016-12-04 8:59,2016-12-04 9:14,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,23759,Subscriber,1956,1
247,2016-12-04 9:02,2016-12-04 9:06,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,26366,Subscriber,1998,1
1059,2016-12-04 9:03,2016-12-04 9:21,173,Broadway & W 49 St,40.76068327,-73.98452729,499,Broadway & W 60 St,40.76915505,-73.98191841,18744,,1990,2
1003,2016-12-04 9:03,2016-12-04 9:20,173,Broadway & W 49 St,40.76068327,-73.98452729,499,Broadway & W 60 St,40.76915505,-73.98191841,22668,,1991,2
520,2016-12-04 9:23,2016-12-04 9:32,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,499,Broadway & W 60 St,40.76915505,-73.98191841,22204,Subscriber,1977,2
387,2016-12-04 9:26,2016-12-04 9:32,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,23718,Subscriber,1966,1
369,2016-12-04 9:26,2016-12-04 9:33,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,22265,Subscriber,1969,1
1466,2016-12-04 9:32,2016-12-04 9:56,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,16589,,1990,2
1983,2016-12-04 9:32,2016-12-04 10:05,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,17541,,1990,2
1960,2016-12-04 9:32,2016-12-04 10:04,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,25618,,1990,2
11572,2016-12-04 9:32,2016-12-04 12:45,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,15430,,1989,2
5107,2016-12-04 9:49,2016-12-04 11:14,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,19541,Customer,,0
5981,2016-12-04 10:02,2016-12-04 11:42,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,499,Broadway & W 60 St,40.76915505,-73.98191841,14797,Customer,,0
5967,2016-12-04 10:02,2016-12-04 11:42,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,499,Broadway & W 60 St,40.76915505,-73.98191841,19174,Customer,,0
5894,2016-12-04 10:03,2016-12-04 11:42,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,499,Broadway & W 60 St,40.76915505,-73.98191841,25827,Customer,,0
5879,2016-12-04 10:04,2016-12-04 11:42,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,499,Broadway & W 60 St,40.76915505,-73.98191841,22005,Customer,,0
281,2016-12-04 10:06,2016-12-04 10:11,3176,W 64 St & West End Ave,40.77452835,-73.98753759,499,Broadway & W 60 St,40.76915505,-73.98191841,17484,Subscriber,1988,1
653,2016-12-04 10:20,2016-12-04 10:31,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,499,Broadway & W 60 St,40.76915505,-73.98191841,15742,Subscriber,1983,1
2287,2016-12-04 10:27,2016-12-04 11:05,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17484,Subscriber,1981,2
219,2016-12-04 10:28,2016-12-04 10:31,3176,W 64 St & West End Ave,40.77452835,-73.98753759,499,Broadway & W 60 St,40.76915505,-73.98191841,21956,Subscriber,1969,1
204,2016-12-04 10:41,2016-12-04 10:44,423,W 54 St & 9 Ave,40.76584941,-73.98690506,499,Broadway & W 60 St,40.76915505,-73.98191841,25947,Subscriber,1978,1
537,2016-12-04 11:02,2016-12-04 11:11,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,25144,Subscriber,1983,1
1087,2016-12-04 11:08,2016-12-04 11:26,479,9 Ave & W 45 St,40.76019252,-73.9912551,499,Broadway & W 60 St,40.76915505,-73.98191841,18508,Subscriber,1979,1
1786,2016-12-04 11:12,2016-12-04 11:42,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,499,Broadway & W 60 St,40.76915505,-73.98191841,18280,Subscriber,1965,1
1727,2016-12-04 11:13,2016-12-04 11:42,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,499,Broadway & W 60 St,40.76915505,-73.98191841,23280,Subscriber,1964,2
2742,2016-12-04 11:18,2016-12-04 12:03,3314,W 95 St & Broadway,40.7937704,-73.971888,499,Broadway & W 60 St,40.76915505,-73.98191841,22960,Subscriber,1954,2
560,2016-12-04 11:18,2016-12-04 11:27,495,W 47 St & 10 Ave,40.76269882,-73.99301222,499,Broadway & W 60 St,40.76915505,-73.98191841,14533,Subscriber,1974,1
405,2016-12-04 11:36,2016-12-04 11:43,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,24923,Subscriber,1977,1
194,2016-12-04 11:47,2016-12-04 11:50,469,Broadway & W 53 St,40.76344058,-73.98268129,499,Broadway & W 60 St,40.76915505,-73.98191841,25446,Subscriber,1989,1
218,2016-12-04 11:50,2016-12-04 11:53,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,20600,Subscriber,1986,1
554,2016-12-04 11:58,2016-12-04 12:07,3143,5 Ave & E 78 St,40.77682863,-73.96388769,499,Broadway & W 60 St,40.76915505,-73.98191841,23199,Subscriber,1982,1
1348,2016-12-04 12:17,2016-12-04 12:40,3255,8 Ave & W 31 St,40.75058535,-73.99468482,499,Broadway & W 60 St,40.76915505,-73.98191841,17996,,1989,2
1482,2016-12-04 12:23,2016-12-04 12:48,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,499,Broadway & W 60 St,40.76915505,-73.98191841,23443,Subscriber,1989,1
542,2016-12-04 12:27,2016-12-04 12:36,515,W 43 St & 10 Ave,40.76009437,-73.99461843,499,Broadway & W 60 St,40.76915505,-73.98191841,18858,Subscriber,1980,1
176,2016-12-04 12:32,2016-12-04 12:35,422,W 59 St & 10 Ave,40.770513,-73.988038,499,Broadway & W 60 St,40.76915505,-73.98191841,22796,Subscriber,1981,1
2435,2016-12-04 12:36,2016-12-04 13:17,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,19174,Subscriber,1990,2
748,2016-12-04 12:37,2016-12-04 12:50,488,W 39 St & 9 Ave,40.75645824,-73.99372222,499,Broadway & W 60 St,40.76915505,-73.98191841,20021,Subscriber,1970,1
865,2016-12-04 12:38,2016-12-04 12:53,454,E 51 St & 1 Ave,40.75455731,-73.96592976,499,Broadway & W 60 St,40.76915505,-73.98191841,17300,Subscriber,1960,1
253,2016-12-04 12:40,2016-12-04 12:44,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499,Broadway & W 60 St,40.76915505,-73.98191841,19789,Subscriber,1979,1
207,2016-12-04 12:41,2016-12-04 12:45,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,499,Broadway & W 60 St,40.76915505,-73.98191841,17564,Subscriber,1968,1
1133,2016-12-04 12:42,2016-12-04 13:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,499,Broadway & W 60 St,40.76915505,-73.98191841,27010,Subscriber,1979,1
1140,2016-12-04 12:42,2016-12-04 13:01,509,9 Ave & W 22 St,40.7454973,-74.00197139,499,Broadway & W 60 St,40.76915505,-73.98191841,26094,Subscriber,1980,2
804,2016-12-04 12:43,2016-12-04 12:57,488,W 39 St & 9 Ave,40.75645824,-73.99372222,499,Broadway & W 60 St,40.76915505,-73.98191841,20933,Subscriber,1989,1
801,2016-12-04 12:43,2016-12-04 12:57,488,W 39 St & 9 Ave,40.75645824,-73.99372222,499,Broadway & W 60 St,40.76915505,-73.98191841,16920,Subscriber,1989,1
1528,2016-12-04 12:44,2016-12-04 13:09,3282,5 Ave & E 88 St,40.78307,-73.95939,499,Broadway & W 60 St,40.76915505,-73.98191841,26473,Subscriber,1959,2
1498,2016-12-04 12:44,2016-12-04 13:09,3282,5 Ave & E 88 St,40.78307,-73.95939,499,Broadway & W 60 St,40.76915505,-73.98191841,26595,Subscriber,1954,1
198,2016-12-04 12:54,2016-12-04 12:57,3159,W 67 St & Broadway,40.77492513,-73.98266566,499,Broadway & W 60 St,40.76915505,-73.98191841,27093,Subscriber,1981,2
1361,2016-12-04 12:57,2016-12-04 13:20,3341,Central Park West & W 102 St,40.795346,-73.96186,499,Broadway & W 60 St,40.76915505,-73.98191841,21385,Subscriber,1989,1
1324,2016-12-04 12:57,2016-12-04 13:19,3341,Central Park West & W 102 St,40.795346,-73.96186,499,Broadway & W 60 St,40.76915505,-73.98191841,20590,Customer,,0
5348,2016-12-04 13:00,2016-12-04 14:29,3158,W 63 St & Broadway,40.77163851,-73.98261428,499,Broadway & W 60 St,40.76915505,-73.98191841,16038,Customer,,0
5339,2016-12-04 13:00,2016-12-04 14:29,3158,W 63 St & Broadway,40.77163851,-73.98261428,499,Broadway & W 60 St,40.76915505,-73.98191841,21155,Customer,,0
530,2016-12-04 13:08,2016-12-04 13:17,3226,W 82 St & Central Park West,40.78275,-73.97137,499,Broadway & W 60 St,40.76915505,-73.98191841,26099,Subscriber,1983,1
1490,2016-12-04 13:09,2016-12-04 13:34,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,499,Broadway & W 60 St,40.76915505,-73.98191841,25530,Subscriber,1981,1
2068,2016-12-04 13:15,2016-12-04 13:49,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,26473,Customer,,0
699,2016-12-04 13:20,2016-12-04 13:32,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,15055,Subscriber,1955,1
1473,2016-12-04 13:24,2016-12-04 13:48,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,499,Broadway & W 60 St,40.76915505,-73.98191841,19379,Customer,,0
1298,2016-12-04 13:25,2016-12-04 13:46,3168,Central Park West & W 85 St,40.78472675,-73.96961715,499,Broadway & W 60 St,40.76915505,-73.98191841,19326,Customer,,0
1284,2016-12-04 13:25,2016-12-04 13:46,3168,Central Park West & W 85 St,40.78472675,-73.96961715,499,Broadway & W 60 St,40.76915505,-73.98191841,18019,Customer,,0
1057,2016-12-04 13:29,2016-12-04 13:46,3177,W 84 St & Broadway,40.7867947,-73.977112,499,Broadway & W 60 St,40.76915505,-73.98191841,26105,Subscriber,1976,1
745,2016-12-04 13:31,2016-12-04 13:43,533,Broadway & W 39 St,40.75299641,-73.98721619,499,Broadway & W 60 St,40.76915505,-73.98191841,22027,Subscriber,1954,1
1050,2016-12-04 13:36,2016-12-04 13:54,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,499,Broadway & W 60 St,40.76915505,-73.98191841,23845,Subscriber,1958,1
480,2016-12-04 13:49,2016-12-04 13:57,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,18402,Subscriber,1998,1
683,2016-12-04 13:59,2016-12-04 14:10,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,499,Broadway & W 60 St,40.76915505,-73.98191841,20255,Subscriber,1966,1
680,2016-12-04 14:08,2016-12-04 14:19,523,W 38 St & 8 Ave,40.75466591,-73.99138152,499,Broadway & W 60 St,40.76915505,-73.98191841,23414,Subscriber,1984,1
577,2016-12-04 14:10,2016-12-04 14:19,3168,Central Park West & W 85 St,40.78472675,-73.96961715,499,Broadway & W 60 St,40.76915505,-73.98191841,17998,Subscriber,1973,1
547,2016-12-04 14:10,2016-12-04 14:19,3168,Central Park West & W 85 St,40.78472675,-73.96961715,499,Broadway & W 60 St,40.76915505,-73.98191841,19038,Subscriber,1991,2
1352,2016-12-04 14:11,2016-12-04 14:33,484,W 44 St & 5 Ave,40.75500254,-73.98014437,499,Broadway & W 60 St,40.76915505,-73.98191841,21133,Customer,,0
977,2016-12-04 14:12,2016-12-04 14:28,446,W 24 St & 7 Ave,40.74487634,-73.99529885,499,Broadway & W 60 St,40.76915505,-73.98191841,24994,Subscriber,1961,2
396,2016-12-04 14:19,2016-12-04 14:26,3176,W 64 St & West End Ave,40.77452835,-73.98753759,499,Broadway & W 60 St,40.76915505,-73.98191841,26604,Subscriber,1979,2
934,2016-12-04 14:27,2016-12-04 14:43,3314,W 95 St & Broadway,40.7937704,-73.971888,499,Broadway & W 60 St,40.76915505,-73.98191841,21503,Subscriber,1959,2
778,2016-12-04 14:34,2016-12-04 14:47,478,11 Ave & W 41 St,40.76030096,-73.99884222,499,Broadway & W 60 St,40.76915505,-73.98191841,25080,Subscriber,1988,1
1429,2016-12-04 14:40,2016-12-04 15:04,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,499,Broadway & W 60 St,40.76915505,-73.98191841,20286,Subscriber,1964,1
321,2016-12-04 14:45,2016-12-04 14:50,513,W 56 St & 10 Ave,40.768254,-73.988639,499,Broadway & W 60 St,40.76915505,-73.98191841,26715,Subscriber,1978,2
379,2016-12-04 14:58,2016-12-04 15:05,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499,Broadway & W 60 St,40.76915505,-73.98191841,20059,Subscriber,1987,1
2035,2016-12-04 15:02,2016-12-04 15:36,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,19254,Customer,,0
1694,2016-12-04 15:03,2016-12-04 15:31,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,15308,Customer,,0
1672,2016-12-04 15:03,2016-12-04 15:31,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,15796,Customer,,0
892,2016-12-04 15:04,2016-12-04 15:19,490,8 Ave & W 33 St,40.751551,-73.993934,499,Broadway & W 60 St,40.76915505,-73.98191841,25025,Subscriber,1974,1
1459,2016-12-04 15:07,2016-12-04 15:31,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,25589,Customer,,0
1424,2016-12-04 15:07,2016-12-04 15:31,3320,Central Park West & W 100 St,40.793393,-73.9635556,499,Broadway & W 60 St,40.76915505,-73.98191841,25860,Customer,,0
745,2016-12-04 15:08,2016-12-04 15:20,3295,Central Park W & W 96 St,40.79127,-73.964839,499,Broadway & W 60 St,40.76915505,-73.98191841,18708,Subscriber,1990,1
476,2016-12-04 15:34,2016-12-04 15:42,479,9 Ave & W 45 St,40.76019252,-73.9912551,499,Broadway & W 60 St,40.76915505,-73.98191841,25080,Subscriber,1958,1
623,2016-12-04 15:36,2016-12-04 15:46,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,499,Broadway & W 60 St,40.76915505,-73.98191841,23928,Subscriber,1977,2
481,2016-12-04 15:43,2016-12-04 15:51,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,499,Broadway & W 60 St,40.76915505,-73.98191841,20886,Subscriber,1989,1
286,2016-12-04 15:52,2016-12-04 15:57,3165,Central Park West & W 72 St,40.77579377,-73.97620574,499,Broadway & W 60 St,40.76915505,-73.98191841,26849,Subscriber,1988,2
436,2016-12-04 15:56,2016-12-04 16:03,520,W 52 St & 5 Ave,40.75992262,-73.97648516,499,Broadway & W 60 St,40.76915505,-73.98191841,26811,Subscriber,1969,1
1101,2016-12-04 15:57,2016-12-04 16:15,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,26804,Customer,,0
1100,2016-12-04 15:57,2016-12-04 16:16,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,25744,Customer,,0
490,2016-12-04 15:58,2016-12-04 16:06,72,W 52 St & 11 Ave,40.76727216,-73.99392888,499,Broadway & W 60 St,40.76915505,-73.98191841,20850,Subscriber,1974,2
520,2016-12-04 16:01,2016-12-04 16:10,3159,W 67 St & Broadway,40.77492513,-73.98266566,499,Broadway & W 60 St,40.76915505,-73.98191841,15436,,1986,1
822,2016-12-04 16:04,2016-12-04 16:18,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,499,Broadway & W 60 St,40.76915505,-73.98191841,25731,Subscriber,1983,1
1076,2016-12-04 16:05,2016-12-04 16:23,519,Pershing Square North,40.751873,-73.977706,499,Broadway & W 60 St,40.76915505,-73.98191841,15915,Customer,,0
396,2016-12-04 16:10,2016-12-04 16:17,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,499,Broadway & W 60 St,40.76915505,-73.98191841,27185,Subscriber,1987,1
1241,2016-12-04 16:20,2016-12-04 16:41,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,18753,Customer,,0
1247,2016-12-04 16:20,2016-12-04 16:41,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,499,Broadway & W 60 St,40.76915505,-73.98191841,20545,Customer,,0
395,2016-12-04 16:28,2016-12-04 16:34,3165,Central Park West & W 72 St,40.77579377,-73.97620574,499,Broadway & W 60 St,40.76915505,-73.98191841,22248,Subscriber,1992,1
550,2016-12-04 16:33,2016-12-04 16:42,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,499,Broadway & W 60 St,40.76915505,-73.98191841,16542,Subscriber,1958,1
211,2016-12-04 16:47,2016-12-04 16:50,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,499,Broadway & W 60 St,40.76915505,-73.98191841,15074,Subscriber,1957,1
2458,2016-12-04 16:54,2016-12-04 17:35,497,E 17 St & Broadway,40.73704984,-73.99009296,499,Broadway & W 60 St,40.76915505,-73.98191841,27180,Subscriber,1995,1
1726,2016-12-04 16:55,2016-12-04 17:24,511,E 14 St & Avenue B,40.72938685,-73.97772429,499,Broadway & W 60 St,40.76915505,-73.98191841,17829,Subscriber,1992,1
1476,2016-12-04 16:57,2016-12-04 17:21,3363,E 102 St & Park Ave,40.7904828,-73.95033068,499,Broadway & W 60 St,40.76915505,-73.98191841,24910,Customer,,0
1452,2016-12-04 16:57,2016-12-04 17:21,3363,E 102 St & Park Ave,40.7904828,-73.95033068,499,Broadway & W 60 St,40.76915505,-73.98191841,17361,Customer,,0
1335,2016-12-04 16:58,2016-12-04 17:21,368,Carmine St & 6 Ave,40.73038599,-74.00214988,499,Broadway & W 60 St,40.76915505,-73.98191841,25521,Subscriber,1978,1
1161,2016-12-04 16:59,2016-12-04 17:18,3367,5 Ave & E 103 St,40.7922553,-73.95249933,499,Broadway & W 60 St,40.76915505,-73.98191841,25621,Subscriber,1988,1
1116,2016-12-04 17:00,2016-12-04 17:18,3367,5 Ave & E 103 St,40.7922553,-73.95249933,499,Broadway & W 60 St,40.76915505,-73.98191841,25618,Subscriber,1981,1
582,2016-12-04 17:00,2016-12-04 17:10,3139,E 72 St & Park Ave,40.77118288,-73.96409422,499,Broadway & W 60 St,40.76915505,-73.98191841,20814,Subscriber,1970,2
223,2016-12-04 17:16,2016-12-04 17:20,513,W 56 St & 10 Ave,40.768254,-73.988639,499,Broadway & W 60 St,40.76915505,-73.98191841,16710,Subscriber,1987,1
